onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	3	1	1	1	9	10	1
12	3	3	2	1	5	1	2	2
20	3	3	3	1	8	11	2	3
28	3	3	4	1	6	1	13	2
36	3	3	5	1	4	1	10	2
44	3	3	6	1	9	11	13	3
52	3	3	7	1	3	9	13	1
60	3	3	8	1	2	9	2	1
68	3	3	9	1	7	11	10	3
76	3	3	10	1	2	9	2	1
84	3	3	11	1	3	9	13	1
92	3	3	12	1	6	1	13	2
100	3	3	13	1	7	11	10	3
108	3	3	14	1	4	1	10	2
116	3	3	15	1	9	11	13	3
124	3	3	16	1	1	9	10	1
132	3	3	17	1	5	1	2	2
140	3	3	18	1	8	11	2	3
148	3	3	19	1	4	1	10	2
156	3	3	20	1	8	11	2	3
164	3	3	21	1	2	9	2	1
172	3	3	22	1	3	9	13	1
180	3	3	23	1	6	1	13	2
188	3	3	24	1	7	11	10	3
196	3	3	25	1	1	9	10	1
204	3	3	26	1	5	1	2	2
212	3	3	27	1	9	11	13	3
