onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	1	1	1	5	18	17	2
12	3	1	2	1	9	3	2	3
20	3	1	3	1	2	19	17	1
28	3	1	4	1	4	18	9	2
36	3	1	5	1	1	19	9	1
44	3	1	6	1	6	18	2	2
52	3	1	7	1	7	3	9	3
60	3	1	8	1	8	3	17	3
68	3	1	9	1	3	19	2	1
76	3	1	10	1	1	19	9	1
84	3	1	11	1	4	18	9	2
92	3	1	12	1	9	3	2	3
100	3	1	13	1	6	18	2	2
108	3	1	14	1	8	3	17	3
116	3	1	15	1	2	19	17	1
124	3	1	16	1	7	3	9	3
132	3	1	17	1	5	18	17	2
140	3	1	18	1	3	19	2	1
148	3	1	19	1	7	3	9	3
156	3	1	20	1	5	18	17	2
164	3	1	21	1	9	3	2	3
172	3	1	22	1	1	19	9	1
180	3	1	23	1	3	19	2	1
188	3	1	24	1	4	18	9	2
196	3	1	25	1	2	19	17	1
204	3	1	26	1	8	3	17	3
212	3	1	27	1	6	18	2	2
