onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	3	1	1	8	3	17	3
12	3	3	2	1	4	18	9	2
20	3	3	3	1	2	19	17	1
28	3	3	4	1	7	3	9	3
36	3	3	5	1	3	19	2	1
44	3	3	6	1	9	3	2	3
52	3	3	7	1	5	18	17	2
60	3	3	8	1	1	19	9	1
68	3	3	9	1	6	18	2	2
76	3	3	10	1	2	19	17	1
84	3	3	11	1	6	18	2	2
92	3	3	12	1	3	19	2	1
100	3	3	13	1	8	3	17	3
108	3	3	14	1	7	3	9	3
116	3	3	15	1	5	18	17	2
124	3	3	16	1	9	3	2	3
132	3	3	17	1	4	18	9	2
140	3	3	18	1	1	19	9	1
148	3	3	19	1	6	18	2	2
156	3	3	20	1	1	19	9	1
164	3	3	21	1	9	3	2	3
172	3	3	22	1	4	18	9	2
180	3	3	23	1	8	3	17	3
188	3	3	24	1	2	19	17	1
196	3	3	25	1	7	3	9	3
204	3	3	26	1	3	19	2	1
212	3	3	27	1	5	18	17	2
