onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	3	1	1	7	19	7	3
12	3	3	2	1	8	19	2	3
20	3	3	3	1	4	13	7	2
28	3	3	4	1	3	11	10	1
36	3	3	5	1	6	13	10	2
44	3	3	6	1	5	13	2	2
52	3	3	7	1	1	11	7	1
60	3	3	8	1	9	19	10	3
68	3	3	9	1	2	11	2	1
76	3	3	10	1	9	19	10	3
84	3	3	11	1	8	19	2	3
92	3	3	12	1	6	13	10	2
100	3	3	13	1	1	11	7	1
108	3	3	14	1	2	11	2	1
116	3	3	15	1	7	19	7	3
124	3	3	16	1	5	13	2	2
132	3	3	17	1	3	11	10	1
140	3	3	18	1	4	13	7	2
148	3	3	19	1	2	11	2	1
156	3	3	20	1	6	13	10	2
164	3	3	21	1	1	11	7	1
172	3	3	22	1	8	19	2	3
180	3	3	23	1	3	11	10	1
188	3	3	24	1	5	13	2	2
196	3	3	25	1	7	19	7	3
204	3	3	26	1	9	19	10	3
212	3	3	27	1	4	13	7	2
