onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	4	1	1	7	11	10	3
12	3	4	2	1	4	18	10	2
20	3	4	3	1	8	11	1	3
28	3	4	4	1	6	18	19	2
36	3	4	5	1	3	16	19	1
44	3	4	6	1	2	16	1	1
52	3	4	7	1	5	18	1	2
60	3	4	8	1	1	16	10	1
68	3	4	9	1	9	11	19	3
76	3	4	10	1	1	16	10	1
84	3	4	11	1	7	11	10	3
92	3	4	12	1	8	11	1	3
100	3	4	13	1	2	16	1	1
108	3	4	14	1	9	11	19	3
116	3	4	15	1	6	18	19	2
124	3	4	16	1	4	18	10	2
132	3	4	17	1	3	16	19	1
140	3	4	18	1	5	18	1	2
148	3	4	19	1	4	18	10	2
156	3	4	20	1	1	16	10	1
164	3	4	21	1	9	11	19	3
172	3	4	22	1	7	11	10	3
180	3	4	23	1	2	16	1	1
188	3	4	24	1	3	16	19	1
196	3	4	25	1	5	18	1	2
204	3	4	26	1	6	18	19	2
212	3	4	27	1	8	11	1	3
