onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	1	1	1	5	2	1	2
12	3	1	2	1	7	10	13	3
20	3	1	3	1	3	9	19	1
28	3	1	4	1	4	2	13	2
36	3	1	5	1	8	10	1	3
44	3	1	6	1	9	10	19	3
52	3	1	7	1	1	9	13	1
60	3	1	8	1	6	2	19	2
68	3	1	9	1	2	9	1	1
76	3	1	10	1	6	2	19	2
84	3	1	11	1	4	2	13	2
92	3	1	12	1	9	10	19	3
100	3	1	13	1	8	10	1	3
108	3	1	14	1	3	9	19	1
116	3	1	15	1	5	2	1	2
124	3	1	16	1	1	9	13	1
132	3	1	17	1	2	9	1	1
140	3	1	18	1	7	10	13	3
148	3	1	19	1	8	10	1	3
156	3	1	20	1	6	2	19	2
164	3	1	21	1	7	10	13	3
172	3	1	22	1	9	10	19	3
180	3	1	23	1	2	9	1	1
188	3	1	24	1	1	9	13	1
196	3	1	25	1	5	2	1	2
204	3	1	26	1	4	2	13	2
212	3	1	27	1	3	9	19	1
