onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	1	1	1	6	10	7	2
12	3	1	2	1	2	19	9	1
20	3	1	3	1	9	16	7	3
28	3	1	4	1	7	16	11	3
36	3	1	5	1	3	19	7	1
44	3	1	6	1	8	16	9	3
52	3	1	7	1	1	19	11	1
60	3	1	8	1	5	10	9	2
68	3	1	9	1	4	10	11	2
76	3	1	10	1	1	19	11	1
84	3	1	11	1	6	10	7	2
92	3	1	12	1	4	10	11	2
100	3	1	13	1	9	16	7	3
108	3	1	14	1	3	19	7	1
116	3	1	15	1	2	19	9	1
124	3	1	16	1	8	16	9	3
132	3	1	17	1	7	16	11	3
140	3	1	18	1	5	10	9	2
148	3	1	19	1	2	19	9	1
156	3	1	20	1	3	19	7	1
164	3	1	21	1	7	16	11	3
172	3	1	22	1	1	19	11	1
180	3	1	23	1	5	10	9	2
188	3	1	24	1	8	16	9	3
196	3	1	25	1	4	10	11	2
204	3	1	26	1	9	16	7	3
212	3	1	27	1	6	10	7	2
