onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	3	1	1	5	1	14	2
12	3	3	2	1	8	16	14	3
20	3	3	3	1	1	3	11	1
28	3	3	4	1	9	16	10	3
36	3	3	5	1	4	1	11	2
44	3	3	6	1	2	3	14	1
52	3	3	7	1	7	16	11	3
60	3	3	8	1	6	1	10	2
68	3	3	9	1	3	3	10	1
76	3	3	10	1	4	1	11	2
84	3	3	11	1	9	16	10	3
92	3	3	12	1	7	16	11	3
100	3	3	13	1	1	3	11	1
108	3	3	14	1	3	3	10	1
116	3	3	15	1	8	16	14	3
124	3	3	16	1	2	3	14	1
132	3	3	17	1	6	1	10	2
140	3	3	18	1	5	1	14	2
148	3	3	19	1	3	3	10	1
156	3	3	20	1	5	1	14	2
164	3	3	21	1	7	16	11	3
172	3	3	22	1	1	3	11	1
180	3	3	23	1	6	1	10	2
188	3	3	24	1	9	16	10	3
196	3	3	25	1	2	3	14	1
204	3	3	26	1	4	1	11	2
212	3	3	27	1	8	16	14	3
