onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	1	1	1	6	10	1	2
12	3	1	2	1	8	9	19	3
20	3	1	3	1	7	9	16	3
28	3	1	4	1	2	13	19	1
36	3	1	5	1	3	13	1	1
44	3	1	6	1	4	10	16	2
52	3	1	7	1	5	10	19	2
60	3	1	8	1	9	9	1	3
68	3	1	9	1	1	13	16	1
76	3	1	10	1	8	9	19	3
84	3	1	11	1	3	13	1	1
92	3	1	12	1	7	9	16	3
100	3	1	13	1	1	13	16	1
108	3	1	14	1	5	10	19	2
116	3	1	15	1	4	10	16	2
124	3	1	16	1	9	9	1	3
132	3	1	17	1	6	10	1	2
140	3	1	18	1	2	13	19	1
148	3	1	19	1	9	9	1	3
156	3	1	20	1	6	10	1	2
164	3	1	21	1	1	13	16	1
172	3	1	22	1	3	13	1	1
180	3	1	23	1	5	10	19	2
188	3	1	24	1	4	10	16	2
196	3	1	25	1	2	13	19	1
204	3	1	26	1	8	9	19	3
212	3	1	27	1	7	9	16	3
