onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	3	1	1	3	11	1	1
12	3	3	2	1	2	11	2	1
20	3	3	3	1	7	16	9	3
28	3	3	4	1	8	16	2	3
36	3	3	5	1	4	7	9	2
44	3	3	6	1	5	7	2	2
52	3	3	7	1	9	16	1	3
60	3	3	8	1	1	11	9	1
68	3	3	9	1	6	7	1	2
76	3	3	10	1	1	11	9	1
84	3	3	11	1	8	16	2	3
92	3	3	12	1	6	7	1	2
100	3	3	13	1	7	16	9	3
108	3	3	14	1	9	16	1	3
116	3	3	15	1	5	7	2	2
124	3	3	16	1	2	11	2	1
132	3	3	17	1	3	11	1	1
140	3	3	18	1	4	7	9	2
148	3	3	19	1	5	7	2	2
156	3	3	20	1	1	11	9	1
164	3	3	21	1	8	16	2	3
172	3	3	22	1	9	16	1	3
180	3	3	23	1	6	7	1	2
188	3	3	24	1	2	11	2	1
196	3	3	25	1	3	11	1	1
204	3	3	26	1	7	16	9	3
212	3	3	27	1	4	7	9	2
