onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	4	1	1	3	11	1	1
12	3	4	2	1	2	11	2	1
20	3	4	3	1	5	7	2	2
28	3	4	4	1	9	16	1	3
36	3	4	5	1	8	16	2	3
44	3	4	6	1	1	11	9	1
52	3	4	7	1	4	7	9	2
60	3	4	8	1	6	7	1	2
68	3	4	9	1	7	16	9	3
76	3	4	10	1	4	7	9	2
84	3	4	11	1	2	11	2	1
92	3	4	12	1	1	11	9	1
100	3	4	13	1	8	16	2	3
108	3	4	14	1	6	7	1	2
116	3	4	15	1	9	16	1	3
124	3	4	16	1	5	7	2	2
132	3	4	17	1	7	16	9	3
140	3	4	18	1	3	11	1	1
148	3	4	19	1	8	16	2	3
156	3	4	20	1	2	11	2	1
164	3	4	21	1	9	16	1	3
172	3	4	22	1	7	16	9	3
180	3	4	23	1	3	11	1	1
188	3	4	24	1	5	7	2	2
196	3	4	25	1	6	7	1	2
204	3	4	26	1	1	11	9	1
212	3	4	27	1	4	7	9	2
