onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	1	1	1	4	2	12	2
12	3	1	2	1	9	17	20	3
20	3	1	3	1	6	2	20	2
28	3	1	4	1	8	17	18	3
36	3	1	5	1	3	7	20	1
44	3	1	6	1	5	2	18	2
52	3	1	7	1	1	7	12	1
60	3	1	8	1	7	17	12	3
68	3	1	9	1	2	7	18	1
76	3	1	10	1	6	2	20	2
84	3	1	11	1	4	2	12	2
92	3	1	12	1	2	7	18	1
100	3	1	13	1	5	2	18	2
108	3	1	14	1	7	17	12	3
116	3	1	15	1	3	7	20	1
124	3	1	16	1	9	17	20	3
132	3	1	17	1	1	7	12	1
140	3	1	18	1	8	17	18	3
148	3	1	19	1	3	7	20	1
156	3	1	20	1	1	7	12	1
164	3	1	21	1	9	17	20	3
172	3	1	22	1	2	7	18	1
180	3	1	23	1	7	17	12	3
188	3	1	24	1	5	2	18	2
196	3	1	25	1	6	2	20	2
204	3	1	26	1	8	17	18	3
212	3	1	27	1	4	2	12	2
