onset	duration	run_num	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category
4	3	4	1	1	3	7	20	1
12	3	4	2	1	8	17	18	3
20	3	4	3	1	7	17	12	3
28	3	4	4	1	6	2	20	2
36	3	4	5	1	2	7	18	1
44	3	4	6	1	1	7	12	1
52	3	4	7	1	5	2	18	2
60	3	4	8	1	9	17	20	3
68	3	4	9	1	4	2	12	2
76	3	4	10	1	2	7	18	1
84	3	4	11	1	8	17	18	3
92	3	4	12	1	9	17	20	3
100	3	4	13	1	1	7	12	1
108	3	4	14	1	5	2	18	2
116	3	4	15	1	7	17	12	3
124	3	4	16	1	6	2	20	2
132	3	4	17	1	4	2	12	2
140	3	4	18	1	3	7	20	1
148	3	4	19	1	1	7	12	1
156	3	4	20	1	5	2	18	2
164	3	4	21	1	8	17	18	3
172	3	4	22	1	6	2	20	2
180	3	4	23	1	2	7	18	1
188	3	4	24	1	7	17	12	3
196	3	4	25	1	4	2	12	2
204	3	4	26	1	3	7	20	1
212	3	4	27	1	9	17	20	3
